Date,Price,Open,High,Low,Vol.,Change %
13/5/2022,"233,923","233,818","236,044","232,329",,0.08%
16/5/2022,"235,535","234,202","235,905","231,077",,0.69%
17/5/2022,"234,723","235,619","237,691","234,518",,-0.34%
18/5/2022,"232,830","234,843","235,220","232,543",,-0.81%
19/5/2022,"235,337","232,944","235,933","231,718",,1.08%
20/5/2022,"236,029","235,367","236,836","234,759",,0.29%
23/5/2022,"236,960","236,237","238,102","235,395",,0.39%
24/5/2022,"236,604","237,057","237,228","235,197",,-0.15%
25/5/2022,"235,879","236,878","237,035","234,636",,-0.31%
26/5/2022,"235,244","236,000","236,390","233,423",,-0.27%
27/5/2022,"235,561","235,283","236,500","234,608",,0.13%
30/5/2022,"236,760","235,544","237,784","234,843",,0.51%
31/5/2022,"236,371","236,824","238,713","236,195",,-0.16%
1/6/2022,"240,176","236,414","240,749","236,206",,1.61%
2/6/2022,"242,476","240,282","243,024","239,626",,0.96%
3/6/2022,"242,173","242,609","243,530","241,701",,-0.12%
6/6/2022,"242,746","242,232","243,173","241,727",,0.24%
7/6/2022,"245,498","242,822","246,076","242,702",,1.13%
8/6/2022,"248,736","245,569","249,300","245,465",,1.32%
9/6/2022,"248,187","248,847","249,421","246,167",,-0.22%
10/6/2022,"251,517","248,257","251,935","244,644",,1.34%
13/6/2022,"244,449","251,496","253,164","243,988",,-2.81%
14/6/2022,"244,847","244,544","246,613","243,534",,0.16%
15/6/2022,"245,296","244,965","247,164","244,132",,0.18%
16/6/2022,"245,507","245,425","246,659","241,071",,0.09%
17/6/2022,"248,221","245,535","249,774","244,484",,1.11%
20/6/2022,"248,316","248,254","249,117","247,420",,0.04%
21/6/2022,"250,309","248,431","251,051","247,597",,0.80%
22/6/2022,"250,309","250,435","251,135","248,214",,0.00%
23/6/2022,"245,872","250,425","250,535","245,896",,-1.77%
24/6/2022,"246,877","245,957","247,695","244,909",,0.41%
27/6/2022,"246,747","246,880","248,951","245,942",,-0.05%
28/6/2022,"247,540","246,907","248,741","246,485",,0.32%
29/6/2022,"248,203","247,720","250,716","246,677",,0.27%
30/6/2022,"245,187","248,305","248,907","244,736",,-1.22%
1/7/2022,"244,762","245,259","245,703","241,142",,-0.17%
4/7/2022,"245,479","245,098","245,799","243,421",,0.29%
5/7/2022,"239,741","245,586","247,102","239,225",,-2.34%
6/7/2022,"236,240","239,712","240,414","234,945",,-1.46%
7/7/2022,"236,488","236,419","237,769","235,559",,0.10%
8/7/2022,"237,077","236,697","238,221","235,428",,0.25%
11/7/2022,"238,222","236,888","239,391","236,765",,0.48%
12/7/2022,"236,195","238,235","239,156","235,779",,-0.85%
13/7/2022,"238,422","236,088","239,580","234,977",,0.94%
14/7/2022,"237,420","238,440","239,405","236,259",,-0.42%
15/7/2022,"236,531","237,427","238,537","235,390",,-0.37%
18/7/2022,"235,952","236,440","238,304","235,453",,-0.24%
19/7/2022,"236,385","235,984","236,717","234,944",,0.18%
20/7/2022,"234,427","236,385","236,781","233,919",,-0.83%
21/7/2022,"235,928","234,410","236,701","232,979",,0.64%
22/7/2022,"234,862","235,928","237,139","234,211",,-0.45%
25/7/2022,"234,952","234,919","236,630","234,174",,0.04%
26/7/2022,"235,032","234,986","236,084","234,067",,0.03%
27/7/2022,"236,767","235,076","237,538","234,389",,0.74%
28/7/2022,"235,661","236,767","236,984","234,533",,-0.47%
29/7/2022,"235,158","235,714","236,451","233,797",,-0.21%
1/8/2022,"233,185","235,127","235,357","232,459",,-0.84%
2/8/2022,"234,378","233,185","235,546","231,246",,0.51%
3/8/2022,"236,204","234,360","236,817","233,418",,0.78%
4/8/2022,"237,920","236,204","239,307","235,726",,0.73%
5/8/2022,"239,509","237,938","240,669","237,293",,0.67%
8/8/2022,"241,460","239,528","241,636","239,311",,0.81%
9/8/2022,"242,368","241,510","242,923","240,103",,0.38%
10/8/2022,"238,090","242,413","242,927","237,394",,-1.77%
11/8/2022,"237,950","238,125","238,266","236,528",,-0.06%
12/8/2022,"240,500","237,986","240,588","237,550",,1.07%
15/8/2022,"237,242","240,409","240,577","235,586",,-1.35%
16/8/2022,"238,262","237,188","239,288","236,363",,0.43%
17/8/2022,"237,892","238,262","239,769","237,567",,-0.16%
18/8/2022,"238,903","238,069","239,401","237,634",,0.42%
19/8/2022,"238,941","238,844","240,796","238,546",,0.02%
22/8/2022,"238,642","239,225","240,167","236,752",,-0.13%
23/8/2022,"239,066","238,642","239,695","237,780",,0.18%
24/8/2022,"240,055","239,049","240,285","238,034",,0.41%
25/8/2022,"239,966","240,037","241,019","239,426",,-0.04%
26/8/2022,"238,830","239,983","240,860","237,627",,-0.47%
29/8/2022,"240,862","239,044","241,604","238,425",,0.85%
30/8/2022,"239,162","240,768","241,244","238,797",,-0.71%
31/8/2022,"237,606","239,162","239,268","236,771",,-0.65%
1/9/2022,"237,960","237,661","238,389","236,237",,0.15%
2/9/2022,"239,997","237,960","240,633","237,339",,0.86%
5/9/2022,"240,189","239,893","240,972","239,575",,0.08%
6/9/2022,"242,933","240,206","243,944","240,144",,1.14%
7/9/2022,"246,864","242,950","247,556","242,306",,1.62%
8/9/2022,"246,136","246,867","247,974","245,229",,-0.29%
9/9/2022,"244,620","246,153","247,022","243,669",,-0.62%
12/9/2022,"246,177","243,902","247,129","243,902",,0.64%
13/9/2022,"245,963","246,195","246,689","243,291",,-0.09%
14/9/2022,"242,924","245,997","246,637","242,348",,-1.24%
15/9/2022,"238,854","242,951","243,080","238,184",,-1.68%
16/9/2022,"239,370","238,888","240,229","236,928",,0.22%
19/9/2022,"239,948","239,433","240,118","237,999",,0.24%
20/9/2022,"239,222","239,948","240,326","238,555",,-0.30%
21/9/2022,"240,985","239,239","242,357","238,789",,0.74%
22/9/2022,"237,766","241,035","242,147","235,155",,-1.34%
23/9/2022,"235,545","237,809","238,262","234,225",,-0.93%
26/9/2022,"234,606","235,570","237,671","233,861",,-0.40%
27/9/2022,"235,682","234,655","237,169","234,507",,0.46%
28/9/2022,"239,202","235,755","239,437","233,412",,1.49%
29/9/2022,"239,814","239,136","240,171","237,189",,0.26%
30/9/2022,"240,255","239,797","242,341","239,708",,0.18%
3/10/2022,"245,555","239,889","246,208","239,806",,2.21%
4/10/2022,"248,631","245,567","249,620","245,293",,1.25%
5/10/2022,"248,082","248,666","249,052","245,817",,-0.22%
6/10/2022,"248,200","248,152","249,460","247,266",,0.05%
7/10/2022,"246,159","248,183","248,485","245,528",,-0.82%
10/10/2022,"243,064","246,300","247,132","242,566",,-1.26%
11/10/2022,"242,855","243,014","245,059","241,868",,-0.09%
12/10/2022,"245,696","242,839","246,214","242,540",,1.17%
13/10/2022,"245,286","245,698","246,757","241,607",,-0.17%
14/10/2022,"244,465","245,229","246,430","243,365",,-0.33%
17/10/2022,"245,862","243,703","247,919","243,653",,0.57%
18/10/2022,"246,500","245,873","247,146","245,127",,0.26%
19/10/2022,"244,121","246,413","246,752","243,753",,-0.97%
20/10/2022,"244,321","244,012","246,286","243,067",,0.08%
21/10/2022,"244,594","244,350","248,758","241,384",,0.11%
24/10/2022,"245,732","244,457","248,035","242,244",,0.47%
25/10/2022,"244,454","245,575","246,430","243,816",,-0.52%
26/10/2022,"243,563","244,334","246,366","243,249",,-0.36%
27/10/2022,"243,130","243,563","244,071","241,622",,-0.18%
28/10/2022,"242,430","243,130","244,268","241,466",,-0.29%
31/10/2022,"242,848","242,586","244,197","242,236",,0.17%
1/11/2022,"244,264","242,861","244,756","242,211",,0.58%
2/11/2022,"241,849","244,264","244,322","241,564",,-0.99%
3/11/2022,"241,336","241,770","241,996","239,123",,-0.21%
4/11/2022,"246,399","241,303","246,805","241,034",,2.10%
7/11/2022,"245,640","247,235","247,432","244,755",,-0.31%
8/11/2022,"249,438","245,601","249,763","243,829",,1.55%
9/11/2022,"249,866","249,455","251,351","248,033",,0.17%
10/11/2022,"247,337","249,876","252,299","246,238",,-1.01%
11/11/2022,"245,783","247,407","249,719","244,230",,-0.63%
14/11/2022,"247,434","245,305","249,366","244,753",,0.67%
15/11/2022,"247,759","247,451","249,025","245,543",,0.13%
16/11/2022,"247,506","247,741","248,947","246,751",,-0.10%
17/11/2022,"246,764","247,462","247,648","245,581",,-0.30%
18/11/2022,"245,576","246,769","247,407","244,840",,-0.48%
21/11/2022,"246,918","245,692","247,623","244,646",,0.55%
22/11/2022,"245,712","246,943","247,587","245,151",,-0.49%
23/11/2022,"244,166","245,700","246,403","243,032",,-0.63%
24/11/2022,"243,255","244,166","244,582","242,322",,-0.37%
25/11/2022,"244,279","243,255","244,531","242,688",,0.42%
28/11/2022,"241,863","244,648","244,759","241,428",,-0.99%
29/11/2022,"242,637","241,811","243,261","241,208",,0.32%
30/11/2022,"244,018","242,577","245,708","242,348",,0.57%
1/12/2022,"243,913","244,125","245,081","241,580",,-0.04%
2/12/2022,"241,445","243,913","244,058","239,556",,-1.01%
5/12/2022,"241,786","241,894","243,421","241,195",,0.14%
6/12/2022,"242,324","241,648","243,255","241,135",,0.22%
7/12/2022,"243,948","242,359","244,238","242,020",,0.67%
8/12/2022,"244,414","243,966","244,879","243,332",,0.19%
9/12/2022,"245,346","244,414","246,186","243,011",,0.38%
12/12/2022,"245,155","245,418","245,726","244,316",,-0.08%
13/12/2022,"245,357","245,137","248,349","243,453",,0.08%
14/12/2022,"244,758","245,416","245,736","243,016",,-0.24%
15/12/2022,"244,793","244,740","245,601","241,438",,0.01%
16/12/2022,"244,995","245,038","245,552","242,947",,0.08%
19/12/2022,"244,602","243,812","245,170","243,225",,-0.16%
20/12/2022,"239,284","244,620","245,579","237,185",,-2.17%
21/12/2022,"240,298","239,303","240,879","238,434",,0.42%
22/12/2022,"236,777","240,244","240,495","236,198",,-1.47%
23/12/2022,"238,747","236,875","239,466","236,875",,0.83%
26/12/2022,"238,831","238,711","239,478","237,824",,0.04%
27/12/2022,"241,937","238,867","244,154","238,382",,1.30%
28/12/2022,"242,541","241,998","243,312","240,677",,0.25%
29/12/2022,"241,328","242,717","242,753","240,825",,-0.50%
30/12/2022,"239,197","241,234","241,473","237,706",,-0.88%
2/1/2023,"238,411","239,197","239,197","238,192",,-0.33%
3/1/2023,"241,054","238,612","241,072","237,269",,1.11%
4/1/2023,"246,042","241,072","246,344","240,339",,2.07%
5/1/2023,"244,525","246,023","246,408","243,852",,-0.62%
6/1/2023,"246,402","244,525","247,864","244,093",,0.77%
9/1/2023,"246,854","246,122","248,412","245,881",,0.18%
10/1/2023,"247,806","246,836","248,352","245,917",,0.39%
11/1/2023,"248,291","248,007","250,132","247,153",,0.20%
12/1/2023,"244,859","248,291","248,619","244,493",,-1.38%
13/1/2023,"245,556","244,835","245,734","243,281",,0.28%
16/1/2023,"246,544","245,460","246,602","244,604",,0.40%
17/1/2023,"244,502","246,564","246,886","244,258",,-0.83%
18/1/2023,"245,409","244,425","249,945","244,330",,0.37%
19/1/2023,"248,080","245,428","248,378","243,811",,1.09%
20/1/2023,"249,646","248,080","251,449","247,826",,0.63%
23/1/2023,"252,197","249,512","252,429","248,984",,1.02%
24/1/2023,"252,016","252,197","252,499","250,931",,-0.07%
25/1/2023,"252,125","252,005","252,653","249,370",,0.04%
26/1/2023,"251,140","252,125","252,384","250,312",,-0.39%
27/1/2023,"250,264","251,140","251,215","248,997",,-0.35%
30/1/2023,"250,770","249,994","251,337","249,105",,0.20%
31/1/2023,"250,849","250,827","251,550","247,848",,0.03%
1/2/2023,"251,334","250,708","251,774","248,306",,0.19%
2/2/2023,"246,020","251,353","252,414","245,567",,-2.11%
3/2/2023,"244,700","246,023","246,923","243,926",,-0.54%
6/2/2023,"247,810","246,435","248,622","245,390",,1.27%
7/2/2023,"245,424","247,754","248,199","244,745",,-0.96%
8/2/2023,"246,350","245,448","246,953","245,047",,0.38%
9/2/2023,"244,808","246,220","247,419","244,468",,-0.63%
10/2/2023,"245,013","244,789","245,573","242,678",,0.08%
13/2/2023,"245,365","244,994","247,184","244,784",,0.14%
14/2/2023,"246,729","245,320","247,291","244,110",,0.56%
15/2/2023,"246,070","246,729","246,937","244,194",,-0.27%
16/2/2023,"245,757","246,070","247,007","245,208",,-0.13%
17/2/2023,"246,990","245,757","247,392","245,207",,0.50%
20/2/2023,"247,136","246,972","247,804","246,703",,0.06%
21/2/2023,"247,699","247,136","248,644","246,466",,0.23%
22/2/2023,"246,462","247,699","248,077","245,915",,-0.50%
23/2/2023,"245,255","246,473","247,221","245,143",,-0.49%
24/2/2023,"247,125","245,273","247,351","244,775",,0.76%
27/2/2023,"247,271","247,197","247,847","246,277",,0.06%
28/2/2023,"248,807","247,271","249,249","246,752",,0.62%
1/3/2023,"249,910","248,807","250,920","248,116",,0.44%
2/3/2023,"250,960","249,892","251,500","249,689",,0.42%
3/3/2023,"252,019","250,957","252,218","250,462",,0.42%
6/3/2023,"251,031","252,037","252,316","250,897",,-0.39%
7/3/2023,"248,647","250,811","251,604","248,294",,-0.95%
8/3/2023,"249,102","248,629","249,773","247,927",,0.18%
9/3/2023,"249,266","248,950","249,815","247,185",,0.07%
10/3/2023,"252,145","249,247","252,389","248,656",,1.15%
13/3/2023,"254,883","252,127","255,430","250,209",,1.09%
14/3/2023,"255,544","254,864","256,739","254,263",,0.26%
15/3/2023,"255,705","255,356","257,002","253,638",,0.06%
16/3/2023,"256,714","255,647","256,827","253,605",,0.39%
17/3/2023,"261,982","256,700","262,331","255,851",,2.05%
20/3/2023,"259,593","263,321","263,440","258,804",,-0.91%
21/3/2023,"257,031","259,593","260,582","256,506",,-0.99%
22/3/2023,"258,769","257,029","259,618","256,309",,0.68%
23/3/2023,"260,588","258,870","261,810","257,263",,0.70%
24/3/2023,"258,497","260,568","260,863","257,588",,-0.80%
27/3/2023,"257,580","258,086","258,749","255,616",,-0.35%
28/3/2023,"258,238","257,511","258,477","255,377",,0.26%
29/3/2023,"260,865","258,199","261,203","258,039",,1.02%
30/3/2023,"262,680","260,664","262,860","259,583",,0.70%
31/3/2023,"261,422","262,696","264,295","261,253",,-0.48%
3/4/2023,"262,713","261,672","263,534","260,052",,0.49%
4/4/2023,"266,025","262,812","266,915","262,302",,1.26%
5/4/2023,"265,500","266,025","266,806","263,584",,-0.20%
6/4/2023,"264,552","265,518","265,614","263,351",,-0.36%
7/4/2023,"265,319","264,401","265,930","264,134",,0.29%
10/4/2023,"266,251","265,279","266,312","263,605",,0.35%
11/4/2023,"268,055","266,232","268,288","265,593",,0.68%
12/4/2023,"268,206","268,015","270,331","266,638",,0.06%
13/4/2023,"270,433","268,142","271,177","267,942",,0.83%
14/4/2023,"268,034","270,433","271,104","266,207",,-0.89%
17/4/2023,"267,957","268,027","269,839","266,490",,-0.03%
18/4/2023,"268,899","267,897","269,600","267,351",,0.35%
19/4/2023,"268,594","268,988","269,539","265,228",,-0.11%
20/4/2023,"268,781","268,575","270,238","268,038",,0.07%
21/4/2023,"266,006","268,761","269,089","264,856",,-1.03%
24/4/2023,"267,048","265,867","267,483","265,279",,0.39%
25/4/2023,"266,810","267,051","268,701","265,184",,-0.09%
26/4/2023,"266,033","266,795","267,655","265,237",,-0.29%
27/4/2023,"266,235","266,033","267,979","264,731",,0.08%
28/4/2023,"271,115","266,215","271,588","265,325",,1.83%
1/5/2023,"272,637","271,169","274,231","270,365",,0.56%
2/5/2023,"275,225","272,637","275,545","272,080",,0.95%
3/5/2023,"274,324","275,225","275,464","271,936",,-0.33%
4/5/2023,"275,292","274,324","278,813","273,333",,0.35%
5/5/2023,"272,079","275,299","275,402","269,532",,-1.17%
8/5/2023,"273,225","271,850","273,717","271,543",,0.42%
9/5/2023,"275,059","273,225","275,332","272,652",,0.67%
10/5/2023,"272,708","274,948","275,654","271,857",,-0.85%
11/5/2023,"271,091","272,708","273,680","270,029",,-0.59%
12/5/2023,"272,853","271,122","273,556","269,625",,0.65%
15/5/2023,"274,379","272,712","275,056","272,389",,0.56%
16/5/2023,"271,206","274,420","274,983","270,855",,-1.16%
17/5/2023,"272,778","271,206","273,032","270,993",,0.58%
18/5/2023,"271,437","272,738","272,949","270,439",,-0.49%
19/5/2023,"272,781","271,394","273,303","270,711",,0.50%
22/5/2023,"273,216","272,804","273,756","271,864",,0.16%
23/5/2023,"273,639","273,255","273,778","270,527",,0.15%
24/5/2023,"272,883","273,639","275,021","272,551",,-0.28%
25/5/2023,"271,797","272,891","273,958","270,866",,-0.40%
26/5/2023,"273,684","271,836","273,853","271,104",,0.69%
29/5/2023,"272,852","273,809","273,945","272,553",,-0.30%
30/5/2023,"273,853","272,852","274,482","271,465",,0.37%
31/5/2023,"273,316","273,853","275,803","273,035",,-0.20%
1/6/2023,"274,431","273,297","275,059","273,203",,0.41%
2/6/2023,"272,546","274,411","275,921","272,498",,-0.69%
5/6/2023,"273,699","272,610","274,121","271,621",,0.42%
6/6/2023,"274,092","273,699","274,601","272,121",,0.14%
7/6/2023,"271,742","274,073","274,293","271,742",,-0.86%
8/6/2023,"273,342","271,757","273,878","271,607",,0.59%
9/6/2023,"273,189","273,361","274,356","272,722",,-0.06%
12/6/2023,"273,241","273,288","273,977","272,130",,0.02%
13/6/2023,"272,435","273,245","274,653","271,872",,-0.29%
14/6/2023,"272,070","272,455","273,713","271,421",,-0.13%
15/6/2023,"274,622","272,031","275,040","271,515",,0.94%
16/6/2023,"277,540","274,563","277,865","274,000",,1.06%
19/6/2023,"276,878","277,554","277,931","276,195",,-0.24%
20/6/2023,"273,826","276,859","277,445","273,153",,-1.10%
21/6/2023,"274,167","273,865","275,193","273,100",,0.12%
22/6/2023,"273,625","274,139","274,300","272,890",,-0.20%
23/6/2023,"275,922","273,908","277,320","272,937",,0.84%
26/6/2023,"275,734","275,812","277,018","275,605",,-0.07%
27/6/2023,"275,606","275,947","276,944","274,948",,-0.05%
28/6/2023,"275,494","275,529","276,092","274,517",,-0.04%
29/6/2023,"276,176","275,475","276,686","274,063",,0.25%
30/6/2023,"277,035","276,157","277,454","274,971",,0.31%
3/7/2023,"277,939","277,089","278,946","276,456",,0.33%
4/7/2023,"278,079","277,997","278,893","277,362",,0.05%
5/7/2023,"276,952","278,118","279,171","276,930",,-0.41%
6/7/2023,"275,240","276,971","277,302","274,525",,-0.62%
7/7/2023,"273,531","275,195","276,301","273,335",,-0.62%
10/7/2023,"272,015","273,594","274,985","271,939",,-0.55%
11/7/2023,"271,156","271,977","272,696","270,954",,-0.32%
12/7/2023,"270,995","271,156","271,986","269,578",,-0.06%
13/7/2023,"270,558","270,975","271,881","269,978",,-0.16%
14/7/2023,"271,207","270,499","272,111","269,203",,0.24%
17/7/2023,"271,288","271,226","271,881","270,189",,0.03%
18/7/2023,"274,576","271,123","275,245","270,859",,1.21%
19/7/2023,"276,008","274,596","276,717","274,517",,0.52%
20/7/2023,"275,887","276,024","276,769","275,666",,-0.04%
21/7/2023,"278,062","275,887","278,733","275,562",,0.79%
24/7/2023,"276,294","277,725","278,236","276,266",,-0.64%
25/7/2023,"276,725","276,314","277,876","276,314",,0.16%
26/7/2023,"276,455","276,645","277,405","275,771",,-0.10%
27/7/2023,"271,154","276,455","277,387","269,875",,-1.92%
28/7/2023,"276,541","271,298","276,622","269,870",,1.99%
31/7/2023,"279,522","276,208","280,825","275,350",,1.08%
1/8/2023,"278,594","279,465","280,131","278,151",,-0.33%
2/8/2023,"277,180","278,574","279,288","276,940",,-0.51%
3/8/2023,"275,504","277,043","278,406","275,128",,-0.60%
4/8/2023,"275,348","275,543","276,566","274,472",,-0.06%
7/8/2023,"275,781","275,303","276,030","274,503",,0.16%
8/8/2023,"276,005","275,742","277,337","275,077",,0.08%
9/8/2023,"275,062","275,986","276,630","274,883",,-0.34%
10/8/2023,"276,737","275,087","277,622","275,011",,0.61%
11/8/2023,"277,355","276,712","277,900","276,496",,0.22%
14/8/2023,"277,527","277,355","277,905","276,572",,0.06%
15/8/2023,"276,802","277,527","277,739","276,279",,-0.26%
16/8/2023,"276,716","276,804","277,799","276,557",,-0.03%
17/8/2023,"275,242","276,792","277,673","274,872",,-0.53%
18/8/2023,"274,573","275,261","275,779","273,563",,-0.24%
21/8/2023,"276,835","274,411","277,236","274,015",,0.82%
22/8/2023,"276,730","276,835","277,446","275,789",,-0.04%
23/8/2023,"277,354","276,711","277,822","276,267",,0.23%
24/8/2023,"279,440","277,141","280,110","276,950",,0.75%
25/8/2023,"280,318","279,440","280,402","278,398",,0.31%
28/8/2023,"281,226","280,325","282,011","280,173",,0.32%
29/8/2023,"282,578","281,206","283,646","281,065",,0.48%
30/8/2023,"283,990","282,581","284,284","282,314",,0.50%
31/8/2023,"282,277","283,931","284,216","282,057",,-0.60%
1/9/2023,"283,568","282,277","283,778","281,552",,0.46%
4/9/2023,"283,887","283,413","284,663","283,186",,0.11%
5/9/2023,"284,434","283,867","285,035","283,684",,0.19%
6/9/2023,"282,925","284,447","284,518","282,545",,-0.53%
7/9/2023,"282,635","282,925","283,439","282,041",,-0.10%
8/9/2023,"283,609","282,635","284,545","281,910",,0.34%
11/9/2023,"281,655","281,898","282,994","281,110",,-0.69%
12/9/2023,"281,400","281,674","282,235","280,504",,-0.09%
13/9/2023,"280,973","281,292","282,405","280,896",,-0.15%
14/9/2023,"281,725","280,992","281,753","280,064",,0.27%
15/9/2023,"284,383","281,639","285,333","281,475",,0.94%
18/9/2023,"285,362","284,170","285,484","283,868",,0.34%
19/9/2023,"285,470","285,381","286,135","285,056",,0.04%
20/9/2023,"286,234","285,429","287,648","284,980",,0.27%
21/9/2023,"283,161","286,234","286,367","282,490",,-1.07%
22/9/2023,"285,610","283,142","286,011","283,065",,0.86%
25/9/2023,"285,047","285,591","286,613","284,933",,-0.20%
26/9/2023,"283,223","285,085","285,312","282,892",,-0.64%
27/9/2023,"280,507","283,223","283,570","280,173",,-0.96%
28/9/2023,"278,336","280,504","280,696","277,420",,-0.77%
29/9/2023,"276,046","278,355","280,299","275,900",,-0.82%
2/10/2023,"273,853","276,230","276,489","273,556",,-0.79%
3/10/2023,"271,609","273,871","274,440","269,376",,-0.82%
4/10/2023,"271,545","271,591","272,490","270,568",,-0.02%
5/10/2023,"270,260","271,563","271,666","269,408",,-0.47%
6/10/2023,"273,599","270,278","273,836","270,127",,1.24%
9/10/2023,"276,327","273,135","276,732","273,006",,1.00%
10/10/2023,"276,583","276,327","276,989","275,913",,0.09%
11/10/2023,"279,512","276,583","280,048","276,257",,1.06%
12/10/2023,"279,919","279,512","281,217","279,230",,0.15%
13/10/2023,"288,989","279,664","289,086","279,515",,3.24%
16/10/2023,"286,949","288,712","289,464","285,234",,-0.71%
17/10/2023,"287,999","286,930","289,211","285,786",,0.37%
18/10/2023,"291,709","287,971","293,750","287,838",,1.29%
19/10/2023,"295,615","291,728","296,248","291,270",,1.34%
20/10/2023,"296,772","295,634","299,259","295,395",,0.39%
23/10/2023,"295,281","296,741","297,265","294,264",,-0.50%
24/10/2023,"295,423","295,301","296,272","292,594",,0.05%
25/10/2023,"297,324","295,420","297,855","294,346",,0.64%
26/10/2023,"298,382","297,331","299,751","296,385",,0.36%
27/10/2023,"300,096","298,283","300,469","295,984",,0.57%
30/10/2023,"297,547","299,925","300,417","297,264",,-0.85%
31/10/2023,"300,806","297,549","303,347","297,319",,1.10%
1/11/2023,"299,181","300,719","300,882","297,726",,-0.54%
2/11/2023,"298,682","299,181","299,339","297,615",,-0.17%
3/11/2023,"297,588","298,702","299,620","296,704",,-0.37%
6/11/2023,"296,727","297,545","298,151","296,244",,-0.29%
7/11/2023,"295,988","296,747","296,768","294,381",,-0.25%
8/11/2023,"294,357","295,919","296,661","294,093",,-0.55%
9/11/2023,"296,354","294,357","296,966","293,464",,0.68%
10/11/2023,"293,424","296,354","296,696","292,977",,-0.99%
13/11/2023,"295,180","293,443","295,400","292,654",,0.60%
14/11/2023,"295,169","295,219","297,185","294,645",,0.00%
15/11/2023,"296,535","295,110","297,100","294,947",,0.46%
16/11/2023,"298,547","296,515","298,895","295,802",,0.68%
17/11/2023,"296,249","298,488","299,159","296,110",,-0.77%
20/11/2023,"293,385","296,249","296,510","291,757",,-0.97%
21/11/2023,"296,452","293,385","296,903","292,727",,1.05%
22/11/2023,"297,546","296,452","299,041","295,639",,0.37%
23/11/2023,"297,892","297,546","298,341","297,068",,0.12%
24/11/2023,"299,174","297,892","299,528","297,177",,0.43%
27/11/2023,"299,566","299,154","301,140","298,790",,0.13%
28/11/2023,"300,897","299,566","301,300","298,248",,0.44%
29/11/2023,"300,928","300,917","301,613","300,172",,0.01%
30/11/2023,"301,760","300,812","302,321","299,905",,0.28%
1/12/2023,"304,029","301,739","304,366","301,343",,0.75%
4/12/2023,"298,638","304,007","308,981","297,225",,-1.77%
5/12/2023,"297,053","298,638","300,189","295,884",,-0.53%
6/12/2023,"298,317","297,073","299,206","296,838",,0.43%
7/12/2023,"292,252","298,317","298,594","287,633",,-2.03%
8/12/2023,"290,351","292,252","294,356","289,003",,-0.65%
11/12/2023,"289,580","290,191","292,258","289,104",,-0.27%
12/12/2023,"287,844","289,620","290,009","287,783",,-0.60%
13/12/2023,"289,669","287,883","289,953","287,251",,0.63%
14/12/2023,"288,846","289,666","290,570","286,572",,-0.28%
15/12/2023,"286,886","288,806","289,813","286,694",,-0.68%
18/12/2023,"289,101","286,866","290,626","286,744",,0.77%
19/12/2023,"293,382","289,102","294,400","288,407",,1.48%
20/12/2023,"291,454","293,382","293,976","291,146",,-0.66%
21/12/2023,"290,674","291,604","291,890","289,925",,-0.27%
22/12/2023,"292,364","290,674","294,278","290,613",,0.58%
25/12/2023,"292,220","292,323","292,631","291,748",,-0.05%
26/12/2023,"294,270","292,138","294,616","291,898",,0.70%
27/12/2023,"294,644","294,250","296,356","293,799",,0.13%
28/12/2023,"291,997","294,624","295,389","291,520",,-0.90%
29/12/2023,"290,949","291,997","293,277","290,581",,-0.36%
1/1/2024,"290,557","290,454","290,598","290,454",,-0.13%
2/1/2024,"292,250","290,557","294,113","290,454",,0.58%
3/1/2024,"292,453","292,250","294,057","291,153",,0.07%
4/1/2024,"295,428","292,340","295,909","291,761",,1.02%
5/1/2024,"295,840","295,428","297,732","294,682",,0.14%
8/1/2024,"292,378","295,758","296,230","291,210",,-1.17%
9/1/2024,"293,244","292,419","293,758","291,490",,0.30%
10/1/2024,"295,002","293,163","295,443","292,853",,0.60%
11/1/2024,"294,827","294,942","297,022","293,776",,-0.06%
12/1/2024,"296,859","294,807","298,190","294,539",,0.69%
15/1/2024,"299,401","296,859","299,917","296,473",,0.86%
16/1/2024,"298,466","299,380","299,739","297,720",,-0.31%
17/1/2024,"297,165","298,466","299,728","296,845",,-0.44%
18/1/2024,"299,671","297,145","299,733","296,762",,0.84%
19/1/2024,"300,623","299,590","301,806","299,174",,0.32%
22/1/2024,"299,338","300,887","300,928","298,294",,-0.43%
23/1/2024,"300,923","299,318","301,328","298,630",,0.53%
24/1/2024,"297,035","301,004","301,069","295,845",,-1.29%
25/1/2024,"298,196","296,995","298,422","296,805",,0.39%
26/1/2024,"299,037","298,115","299,179","297,821",,0.28%
29/1/2024,"299,751","298,936","301,391","298,586",,0.24%
30/1/2024,"300,598","299,771","301,774","298,991",,0.28%
31/1/2024,"299,598","300,598","301,499","298,564",,-0.33%
1/2/2024,"300,804","299,497","301,564","297,875",,0.40%
2/2/2024,"302,466","300,821","302,552","299,585",,0.55%
5/2/2024,"301,026","302,384","303,401","299,024",,-0.48%
6/2/2024,"301,166","301,026","301,937","300,483",,0.05%
7/2/2024,"301,522","301,165","302,035","300,585",,0.12%
8/2/2024,"303,693","301,522","303,751","301,150",,0.72%
9/2/2024,"302,207","303,713","303,989","301,691",,-0.49%
12/2/2024,"301,605","302,085","302,298","300,515",,-0.20%
13/2/2024,"300,505","301,625","303,188","299,515",,-0.36%
14/2/2024,"299,899","300,486","300,699","298,907",,-0.20%
